Date,Close,High,Low,Open,Volume,Target,Day,Day_Friday,Day_Monday,Day_Thursday,Day_Tuesday,Day_Wednesday,RSI,RSI_Scaled
2019-09-23,52.56547927856445,52.83465027251121,52.30832196549194,52.620754678997145,76662000,0,Monday,False,True,False,False,False,63.91522639682971,0.6482126635072456
2019-09-24,52.31553268432617,53.471534114069954,52.1977722057156,53.120647346665386,124763200,1,Tuesday,False,False,False,True,False,67.69050977458198,0.689517666785294
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600,0,Wednesday,False,False,False,False,True,67.55632376740124,0.6880495509084485
2019-09-26,52.8466682434082,53.09901788679732,52.591916597251874,52.87310494256668,75334000,0,Thursday,False,False,True,False,False,60.741025029944915,0.6134840392569456
2019-09-27,52.58951568603515,53.10382666173709,52.21940189013441,53.002883868542426,101408000,1,Friday,True,False,False,False,False,58.73667513006862,0.5915546445861706
2019-09-30,53.82722473144531,53.9738275789729,53.062966121770074,53.08940282106784,103909600,1,Monday,False,True,False,False,False,63.58849688600014,0.6446379481374327
2019-10-01,53.976219177246094,54.84862641872618,53.88248974638139,54.091581297678886,139223200,0,Tuesday,False,False,False,True,False,61.551958376965615,0.6223563810669296
2019-10-02,52.62316131591797,53.73349535353158,52.375615676431906,53.60852153239703,138449200,1,Wednesday,False,False,False,False,True,42.96139791401642,0.4189588916524912
2019-10-03,53.07017517089844,53.10382154299348,51.70268392792921,52.49577750833809,114426000,1,Thursday,False,False,True,False,False,46.68613405246185,0.4597108625681031
2019-10-04,54.557823181152344,54.673185302428074,53.80798772875578,54.228569169561645,138478800,1,Friday,True,False,False,False,False,61.44043856066067,0.6211362537500801
2019-10-07,54.569847106933594,55.25959957952468,54.27664143090137,54.3799862186076,122306000,0,Monday,False,True,False,False,False,60.22861159610891,0.6078777743897734
2019-10-08,53.930572509765625,54.81018970341159,53.913751153872425,54.27184763994498,111820000,1,Tuesday,False,False,False,True,False,55.01901622062945,0.5508801049354608
2019-10-09,54.56263732910156,54.74528854203184,54.22857560601276,54.56263732910156,74770400,1,Wednesday,False,False,False,False,True,55.692173391490755,0.5582450511837136
2019-10-10,55.29804611206055,55.38216386580803,54.627520753094714,54.77892757578947,113013600,1,Thursday,False,False,True,False,False,61.80504617940866,0.6251253897647
2019-10-11,56.76888656616211,57.11255994872208,55.83158852183792,55.98540102647654,166795600,0,Friday,True,False,False,False,False,72.23306881398626,0.7392173574413723
2019-10-14,56.68717956542969,57.23033292132796,56.398781533076416,56.45405693637564,96427600,0,Monday,False,True,False,False,False,70.96080941142142,0.7252976927340421
2019-10-15,56.55499267578125,57.114963649042345,56.44924588810258,56.812146302927566,87360000,0,Tuesday,False,False,False,True,False,71.82103028106317,0.7347092844703829
2019-10-16,56.32667541503906,56.53576699278494,56.04548708687691,56.08634313450599,73903200,1,Wednesday,False,False,False,False,True,67.54353408560988,0.687909620260744
2019-10-17,56.545379638671875,56.75446755281839,56.122396137875576,56.49971591783996,67585200,1,Thursday,False,False,True,False,False,70.36263571485271,0.7187531332863423
2019-10-18,56.816951751708984,57.098140062206895,56.30744485530395,56.37954526837045,97433600,1,Friday,True,False,False,False,False,73.23654836725171,0.7501963283131593
2019-10-21,57.80232238769531,57.9176845365252,57.03566540148423,57.083731129906674,87247200,0,Monday,False,True,False,False,False,72.47294528672174,0.7418418222831518
2019-10-22,57.670135498046875,58.208477458025,57.58841973582485,57.95853350048938,82293600,1,Tuesday,False,False,False,True,False,70.9230680142642,0.7248847678281969
2019-10-23,58.44400405883789,58.45842707655456,57.97295482779117,58.184448414812785,75828800,1,Wednesday,False,False,False,False,True,85.28558472268921,0.8820236473143045
2019-10-24,58.540130615234375,58.833336257215784,58.11474150069101,58.763637850238034,69275200,1,Thursday,False,False,True,False,False,84.63180419566908,0.8748706990162171
2019-10-25,59.26113510131836,59.297183477090634,58.37190638286585,58.43919912909384,73477200,1,Friday,True,False,False,False,False,82.97951220242888,0.8567931351969647
2019-10-28,59.85475158691406,59.902817306683154,59.29477696701474,59.46300881979624,96572800,0,Monday,False,True,False,False,False,84.26305324179411,0.8708362311804125
2019-10-29,58.47044372558594,60.02299199906073,58.297407843177915,59.83553309820382,142839600,0,Tuesday,False,False,False,True,False,76.84000999537218,0.789621446766242
2019-10-30,58.463226318359375,58.953506199746954,57.970548101650635,58.82372472112932,124522000,1,Wednesday,False,False,False,False,True,74.90023017436951,0.7683985069632673
2019-10-31,59.785057067871094,59.883594183478614,57.021235828674115,59.41975464010306,139162000,1,Thursday,False,False,True,False,False,76.64857384819703,0.7875269627512925
2019-11-01,61.481807708740234,61.508240739941634,59.88119378969533,59.97251756550117,151125200,1,Friday,True,False,False,False,False,77.2588071348449,0.7942034649852444
2019-11-04,61.885555267333984,61.969673022918535,61.37605206348472,61.84469555712721,103272000,0,Monday,False,True,False,False,False,78.98676718022458,0.8131089055037886
2019-11-05,61.79664993286133,62.05140160250003,61.6019813425593,61.77741924023184,79897600,1,Tuesday,False,False,False,True,False,79.3698746905524,0.8173004470085105
2019-11-06,61.82307052612305,61.88315359336873,61.37365035662275,61.71011406632682,75864400,1,Wednesday,False,False,False,False,True,81.51013658175157,0.8407168413784869
2019-11-07,62.5366096496582,62.75838246786343,62.21841674559981,62.37028187509954,94940400,1,Thursday,False,False,True,False,False,82.50286315505407,0.8515781649565011
2019-11-08,62.70774841308594,62.78006162131691,61.914679233049654,62.35821740841793,69986400,1,Friday,True,False,False,False,False,82.31009330409132,0.8494690890198847
2019-11-11,63.204315185546875,63.269397069308496,62.259380964786935,62.26419939293928,81821200,0,Monday,False,True,False,False,False,81.30781366622213,0.8385032463041634
2019-11-12,63.14645004272461,63.34652881203322,62.89575939265847,63.047617104065104,87388800,1,Tuesday,False,False,False,True,False,82.0143499845903,0.8462333905148565
2019-11-13,63.75151062011719,63.82623672348499,62.93192901918101,62.94639166135674,102734400,0,Wednesday,False,False,False,False,True,81.65222143003065,0.8422713776971414
2019-11-14,63.31036758422851,63.85032569119554,63.180196484735575,63.57793374589888,89182800,1,Thursday,False,False,True,False,False,77.32371623289924,0.7949136290284814
2019-11-15,64.06246948242188,64.06728791082074,63.39957143680535,63.56107338652864,100206400,1,Friday,True,False,False,False,False,77.40421357084907,0.7957943424677653
2019-11-18,64.38548278808594,64.46502731928551,63.69365943729218,64.07210837908097,86703200,0,Monday,False,True,False,False,False,76.6839811278364,0.7879143503074664
2019-11-19,64.19025421142578,64.60245437920757,63.97330714187654,64.57834751450604,76167200,0,Tuesday,False,False,False,True,False,89.17394280459186,0.9245657897838422
2019-11-20,63.44295501708984,64.13959672655233,62.77041280435066,64.00943296128311,106234400,0,Wednesday,False,False,False,False,True,80.9661077579539,0.8347646756463097
2019-11-21,63.15851974487305,63.64062743076924,62.95844093565361,63.563488435494776,121395200,0,Thursday,False,False,True,False,False,74.08509731998943,0.7594802187572413
2019-11-22,63.10306167602539,63.44053551515698,62.87647052195605,63.29831465996502,65325200,1,Friday,True,False,False,False,False,65.1182131992407,0.6613744235250112
2019-11-25,64.20950317382812,64.22637870631682,63.2814445198713,63.327245332981434,84020400,0,Monday,False,True,False,False,False,69.15988962154427,0.7055940068431391
2019-11-26,63.70811080932617,64.39993403773599,63.27662244789559,64.34690190752454,105207600,1,Tuesday,False,False,False,True,False,64.75552053260017,0.657406238812628
2019-11-27,64.56385040283203,64.59760146667433,63.95398456897874,64.01906644818817,65235600,0,Wednesday,False,False,False,False,True,68.7559617508164,0.7011746718276989
2019-11-29,64.42163848876953,64.6024288680645,64.09621433476273,64.26495496465644,46617600,0,Friday,True,False,False,False,False,63.994075550885945,0.6490753443290237
2019-12-02,63.67677307128906,64.66268223641534,63.50562693205221,64.4264468627075,94487200,0,Monday,False,True,False,False,False,56.62914334507327,0.5684963470817187
2019-12-03,62.54141616821289,62.56069723689113,61.77968521879456,62.26661128399151,114430400,1,Tuesday,False,False,False,True,False,45.82957148802042,0.45033929598833256
2019-12-04,63.09341812133789,63.4718743460508,62.83790168645125,62.931916197819106,67181600,1,Wednesday,False,False,False,False,True,49.6858949621185,0.4925309509717716
2019-12-05,64.0190658569336,64.09379930384016,63.33206840248821,63.58758484552913,74424400,1,Thursday,False,False,True,False,False,51.52673450605443,0.5126713949566426
2019-12-06,65.25567626953125,65.32558393574297,64.43368187672564,64.4770771543204,106075600,0,Friday,True,False,False,False,False,60.17654611555842,0.6073081310995546
2019-12-09,64.34210205078125,65.2773848846026,63.8575814192928,65.08454473165352,128042400,1,Monday,False,True,False,False,False,51.43854622524874,0.5117065356697265
2019-12-10,64.71810913085938,65.1013836850254,64.08654216863572,64.74703440190946,90420400,1,Tuesday,False,False,False,True,False,51.70188879286047,0.5145877407423185
2019-12-11,65.27014923095703,65.34970112214458,64.72295963208492,64.79768573812183,78756800,1,Wednesday,False,False,False,False,True,55.33066594156996,0.5542898338106254
2019-12-12,65.43647003173828,65.70163071358168,64.4385110100101,64.54939371100679,137310400,1,Thursday,False,False,True,False,False,60.439324676445466,0.6101831654301701
2019-12-13,66.32594299316406,66.36209958719724,65.30869579489323,65.4364539980619,133587600,1,Friday,True,False,False,False,False,65.59824315210673,0.6666263839191732
2019-12-16,67.4613265991211,67.6855122693703,66.7670976938844,66.77191612256408,128186000,1,Monday,False,True,False,False,False,69.39926599859203,0.7082130001872975
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400,0,Tuesday,False,False,False,True,False,66.49445896241079,0.6764317927530096
2019-12-18,67.43240356445312,67.95308077804,67.28295135021965,67.44686620735443,116028400,1,Wednesday,False,False,False,False,True,68.77294698623652,0.7013605056140687
2019-12-19,67.49986267089844,67.77948587981977,67.24194077123805,67.37451737988239,98369200,0,Thursday,False,False,True,False,False,66.07711923744716,0.6718657199624829
2019-12-20,67.36007690429688,68.13385757058333,67.14794837558046,68.03261909048223,275978000,1,Friday,True,False,False,False,False,66.094680836838,0.6720578596902397
2019-12-23,68.45928192138672,68.51954537378231,67.58425541558223,67.62282490788083,98572000,1,Monday,False,True,False,False,False,75.21638073354637,0.7718574790658944
2019-12-24,68.52438354492188,68.67384312928314,68.19896669332938,68.62562941092395,48478800,1,Tuesday,False,False,False,True,False,85.55920075634768,0.8850172533661814
2019-12-26,69.88390350341797,69.90077903385306,68.62801534674483,68.65694062384628,93121200,0,Thursday,False,False,True,False,False,86.82394567527547,0.8988547028487975
2019-12-27,69.85739135742188,70.86258898425908,69.45242272121374,70.17558415289048,146266000,1,Friday,True,False,False,False,False,85.08158828744823,0.8797917424257884
2019-12-30,70.27201843261719,70.55405468487673,68.75338206119498,69.77544807084396,144114400,1,Monday,False,True,False,False,False,83.44636389533227,0.8619009135479551
2019-12-31,70.78545379638672,70.79268511683624,69.78990032835488,69.88873327875099,100805600,1,Tuesday,False,False,False,True,False,95.38245601968032,0.9924925208505089
2020-01-02,72.40052032470703,72.46078378305016,71.15668166173941,71.40978524422886,135480400,0,Thursday,False,False,True,False,False,96.0686407186889,1.0
2020-01-03,71.69662475585938,72.45594269937853,71.47244650368873,71.62912999102163,146322800,1,Friday,True,False,False,False,False,87.84794519686228,0.9100581806711817
2020-01-06,72.26793670654297,72.3065062028637,70.56851011431775,70.81920816221287,118387200,0,Monday,False,True,False,False,False,88.4012399366651,0.9161117238769607
2020-01-07,71.92805480957031,72.53309491165653,71.70869494472285,72.2775784441153,108872000,1,Tuesday,False,False,False,True,False,83.56463070129728,0.863194859013574
2020-01-08,73.08511352539062,73.38643082203993,71.63155918060959,71.63155918060959,132079200,1,Wednesday,False,False,False,False,True,83.60720763109447,0.8636606890053584
2020-01-09,74.63749694824219,74.83033706552648,73.81068409472688,74.06137477592067,170108400,1,Thursday,False,False,True,False,False,85.98538473052025,0.8896800902154594
2020-01-10,74.80623626708984,75.370308736383,74.30484750773756,74.87132551313572,140644800,1,Friday,True,False,False,False,False,87.64470673832317,0.9078345687310413
2020-01-13,76.40442657470703,76.43094632364196,75.0039042885127,75.1220256778742,121532000,0,Monday,False,True,False,False,False,89.31473847528183,0.9261062213375781
2020-01-14,75.37271118164062,76.5514679630278,75.24977872842311,76.34175230410106,161954400,0,Tuesday,False,False,False,True,False,82.79392478423242,0.854762641549218
2020-01-15,75.04967498779297,76.052459488537,74.6181867077714,75.17261475653767,121923600,1,Wednesday,False,False,False,False,True,78.80296840468255,0.8110979812190042
2020-01-16,75.98979949951172,76.10068954693726,75.23048148138665,75.5920621906251,108829200,1,Thursday,False,False,True,False,False,80.30902908345037,0.8275756426417294
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400,0,Friday,True,False,False,False,False,79.44403737718191,0.818111853652153
2020-01-21,76.31040954589844,76.90098699093934,76.1730071029982,76.45986173724447,110843200,1,Tuesday,False,False,False,True,False,76.25007603680058,0.7831670374797158
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,1,Wednesday,False,False,False,False,True,75.97202746262133,0.7801249354389497
2020-01-23,76.95162200927734,77.03116654175618,76.0886451198764,76.6358420591075,104472000,0,Thursday,False,False,True,False,False,75.68257043059135,0.7769580145854559
2020-01-24,76.7298583984375,77.93994620320352,76.53942377731238,77.1975035046655,146537600,0,Friday,True,False,False,False,False,70.39970780268916,0.7191587353448876
2020-01-27,74.47358703613281,75.15335327614349,73.49249613883003,74.74115326828117,161940000,1,Monday,False,True,False,False,False,61.415003568933095,0.6208579720129063
2020-01-28,76.58038330078125,76.75152944120848,75.25458738363722,75.35342032568062,162234000,1,Tuesday,False,False,False,True,False,65.73985017596054,0.6681756924078935
2020-01-29,78.18341064453125,79.02951207503841,77.46989325521864,78.20993039532226,216229200,0,Wednesday,False,False,False,False,True,70.90375170309453,0.7246734299718429
2020-01-30,78.07010650634766,78.1231386457578,76.83591201430718,77.26740045058162,126743200,0,Thursday,False,False,True,False,False,67.90776225121675,0.6918946047159523
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400,0,Friday,True,False,False,False,False,49.90860739065424,0.49496762569795005
2020-02-03,74.4036865234375,75.56797344941275,72.8512990512171,73.3526878513845,173788400,1,Monday,False,True,False,False,False,48.731233495070214,0.4820860939689223
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400,1,Tuesday,False,False,False,True,False,51.362226135834796,0.510871525094891
2020-02-05,77.48675537109375,78.28464294726993,76.88412080562057,77.98573120045752,118826800,1,Wednesday,False,False,False,False,True,56.47804741197924,0.566843221372394
2020-02-06,78.3930892944336,78.39550218601465,77.19987762571796,77.75671120906061,105425600,0,Thursday,False,False,True,False,False,59.89159218727005,0.604190478260193
2020-02-07,77.32755279541016,78.14183107037995,76.8370524098855,77.89295663582978,117684000,1,Friday,True,False,False,False,False,53.92863032310566,0.538950300318152
2020-02-10,77.69481658935547,77.69481658935547,75.83430131081457,75.914034625019,109348800,0,Monday,False,True,False,False,False,52.609196477834814,0.5245145046835133
2020-02-11,77.22605895996094,78.26263625107545,77.0085971005104,78.19015142253798,94323200,1,Tuesday,False,False,False,True,False,52.77473625024045,0.5263256590149091
